Gebäude / MU,Start Datum SAP Auftrag ,Due Date BMRAM / End Datum SAP,Vorlaufzeit gemäss REF-0303762,Asset ID,Messstellen-Beschreibung,Kategorie,Status,Label Prio,Label Packet,Begründung,Zugänglichkeit ,Frequency,Interval,Event Typ,Messgrösse,Hersteller,Mod./Typ.,Serien-Nr.,Standort
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX287.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00034,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX289.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00038,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX272.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00003,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX281.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00021,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX290.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00040,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX284.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00028,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX276.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00011,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX273.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00006,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX277.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00013,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX279.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00017,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX288.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00035,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX271.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00002,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX282.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00023,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX286.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00031,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX286.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00032,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX280.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00020,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX274.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00008,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX293.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00046,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX295.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00049,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX278.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00015,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX285.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00029,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX280.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00019,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX287.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00033,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX289.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00037,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX278.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00016,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX292.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00043,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX282.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00024,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX277.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00014,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX273.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00005,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX285.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00030,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX271.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00001,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX275.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00009,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX272.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00004,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX284.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00027,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX296.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00051,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX294.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00048,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX291.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00041,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX276.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00012,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX288.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00036,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX292.TT.T02,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00044,B232OG01 1.072
Verpackung_PE,31.05.2026,29.08.2026,90,200-ME000BX297.TT.T01,Messmittel für Mapping Datenlogger,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Datenlogger mobile Geräte ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,T30-0012,RKS00053,B232OG01 1.072
QC_PE,02.06.2026,31.08.2026,90,072-VF000-BQ003-YY001-072.KTZ13.U01.030a.T3,KTZ13 40°C/75%RH/Stabilm.L. 030a/S16327,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, maximum D-Zone ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20679176,B072UG01 030A
QC_PE,02.06.2026,31.08.2026,90,072-VF000-BQ003-YY001-072.KTZ13.U01.030a.M3,KTZ13 40°C/75%RH/Stabilm.L. 030a/S16325,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, maximum D-Zone ",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20679176,B072UG01 030A
QC_PE,02.06.2026,31.08.2026,90,072-VF000-BQ003-YY001-072.KTZ13.U01.030a.M4,KTZ13 40°C/75%RH/Stabilm.L. 030a/Q20041,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, maximum D-Zone ",Monthly,12,Kalibrierung,M_Feuchte,Rotronic,Hygroclip D,20679147,B072UG01 030A
QC_PE,02.06.2026,31.08.2026,90,072-VF250-BQ000-YY007,QC05054,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,Q_Partikel,Skan,Met One 3413,1712525012,B072EG00 5
QC_PE,02.06.2026,31.08.2026,90,072-VF000-BQ003-YY001-072.KTZ13.U01.030a.T4,KTZ13 40°C/75%RH/Stabilm.L. 030a/S16328,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, maximum D-Zone ",Monthly,12,Kalibrierung,T_Temperatur,Rotronic,Hygroclip D,20679147,B072UG01 030A
Verpackung_PE,03.06.2026,01.09.2026,90,232TLLK_140.PI.02_4.025,Air Shower Ost Hauptf.,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic W01H PR,n/a,B232UG01 01.332
Verpackung_PE,03.06.2026,01.09.2026,90,232TLLK_141.PI.01_4.026,Air Shower West Vorf.,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic W07H DN,n/a,B232UG01 01.335
Verpackung_PE,03.06.2026,01.09.2026,90,232VMMF004_376.017,Dosierpipette 100µl,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,F_Volumen,Eppendorf,Reference,H47821B,B232
Verpackung_PE,03.06.2026,01.09.2026,90,232TLLK_140.PI.01_4.024,Air Shower Ost Vorf.,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic W07H DN,n/a,B232UG01 01.332
Verpackung_PE,03.06.2026,01.09.2026,90,232TLLK_141.PI.02_4.027,Air Shower West Hauptf.,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,12,Kalibrierung,P_Druck,Dwyer Instruments,Magnehelic W01H DN,n/a,B232UG01 01.335
PKAU_PE,03.06.2026,01.09.2026,90,235.Q00.64.570.TT.08,MesaLabs Temperaturlogger,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,Input von Falk notwendig,Monthly,12,Kalibrierung,T_Temperatur,MesaLabs,MP III H Temp Ext,M3T40557ET,B235 0.049A
PKAU_PE,03.07.2026,01.09.2026,60,235.R03.1.054.FIR003,Luftgesch 3 Füllm Abfüllen F01.34.402,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Zone im Isolator ",Monthly,6,Kalibrierung,S_Luftgeschwindigkeit,Schmidt Technology,SS20.415,764,B235 1.054
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.722.WT.WIRC12.722-0321,Behälterwaage,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,IND130,5588253-5LJ,B235 01.051
PKAU_PE,03.07.2026,01.09.2026,60,235.D01.63.455,Waage 30kg Wägeisolator in Dispensing 1,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Mittel, C-Zone Dispensing",Monthly,6,Kalibrierung,W_Masse,Mettler-Toledo,PBK989-AB30,B716006864,B235 1.116A
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.733.WT.WIRC12.733-0321,Behälterwaage,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,IND130,5588236-5LJ,B235 01.051
PKAU_PE,03.06.2026,01.09.2026,90,235.Q00.31.210.KT.KI01,Zeiteinstellung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,Input von Falk notwendig,Monthly,12,Kalibrierung,K_Zeit,GE Healthcare,Mixer20/50,1639291,B235 1.114
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.721.TT.TIRC12.721-0501,Behälter Temperaturregelung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A2008014303,B235 01.051
PKAU_PE,03.06.2026,01.09.2026,90,235.Q00.31.210.GT.GI01,Winkeleinstellung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,Input von Falk notwendig,Monthly,12,Kalibrierung,G_Winkel,GE Healthcare,Mixer20/50,1639291,B235 1.114
PKAU_PE,03.07.2026,01.09.2026,60,235.G06.63.242.WT.01,Waage,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Schwer, Ansatz 6 GEF C-Zone ",Monthly,6,Kalibrierung,W_Masse,Mettler-Toledo,BBK462-35LA,2752909,B235 1.011C
PKAU_PE,03.07.2026,01.09.2026,60,235.G01.43.502.FT.M1,Kreislaufströmung Lüfter,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Technikbereich GEF (Kondensatorraum und 2.OG)",Monthly,6,Kalibrierung,F_Durchfluss,AMETEK,117415 E,230,B235 2.201
PKAU_PE,03.07.2026,01.09.2026,60,235.659.11.610.QT.14.610QIREB0005,Ozonmessung Vor-/Nach-/Rücklauf,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, Technikbereich Wasseranlagen ",Monthly,6,Kalibrierung,Q_Ozon,Hach Lange,Orbisphere 410,421543 - 421542,B235 01.020
PKAU_PE,03.07.2026,01.09.2026,60,235.D04.42.456.ST.SIC01,Drehzahl Produktzirkulationspumpe,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,6,Kalibrierung,S_Drehzahl,Watson-Marlow,620Du/R,N120404,B235 01.059
PKAU_PE,03.06.2026,01.09.2026,90,235.Q00.64.570.TT.05,MesaLabs Temperaturlogger,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,Input von Falk notwendig,Monthly,12,Kalibrierung,T_Temperatur,MesaLabs,MP III H Temp Ext,M3T40554ET,B235 0.049A
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.772.ST.SI31.772-0401,Behälter Drehzahlüberwachung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,S_Drehzahl,Pepperl+Fuchs,KFD2-UFC-1.D,802685,B235 01.051
PKAU_PE,03.07.2026,01.09.2026,60,235.G01.34.502.QT.166.1A2,Biomonitoring 1,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, A/B-Raum GEF",Monthly,6,Kalibrierung,F_Durchfluss,MBV,MAS-100 ISO NT,46174,B235 1.023
PKAU_PE,03.06.2026,01.09.2026,90,235.F00.31.401.ST.01,Magnetrührer,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Mittel, C-Zone FSP",Monthly,12,Kalibrierung,S_Drehzahl,Thermo Electron Corporation,VariomagPower direct,CN02951,B235 01.058
PKAU_PE,03.07.2026,01.09.2026,60,235.A01.41.300.ST.9FET1,Umluftgesch (LAF) Einlaufbereich,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Sehr schwer, C-Zone Isolator AFL",Monthly,6,Kalibrierung,S_Luftgeschwindigkeit,Schmidt Technology,SS20.415,1097,B235 1.160
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.713.TT.TIRC12.713-0504,Behälter Temperaturregelung,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,A2008814303,B235 01.051
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.727.WT.WIRC12.727-0321,Behälterwaage,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,W_Masse,Mettler-Toledo,IND130,PJ17523_6KJ,B235 01.051
PKAU_PE,03.06.2026,01.09.2026,90,235.L01.31.110.KT.001,Magnetrührer,2- Prozess-/Systemkritisch,Aktiv,2,1,nach goLive direkt im Durchführ-Zeitraum,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,K_Zeit,IKA,MIDI MR 1 D,1.729541,B235 1.105
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.700.PT.PICR12.700-0233,Behälter Druckregelung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,P_Druck,LABOM Mess- und Regeltechnik,Compact CC6010,1113478/02/001,B235 01.051
PKAU_PE,03.07.2026,01.09.2026,60,235.G66.42.461.ST.SIRA01,Drehzahl Produktzirkulationspumpe,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,,Monthly,6,Kalibrierung,S_Drehzahl,Watson-Marlow,620U/R,211026-391208,B235UG01 01.059
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.734.TT.TIRC12.734-0501,Behälter Temperaturregelung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,T_Temperatur,Endress+Hauser,Omnigrad M TR47,9B000714303,B235 01.051
PKAU_PE,03.06.2026,01.09.2026,90,235.Q00.64.570.TT.02,MesaLabs Temperaturlogger,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,Input von Falk notwendig,Monthly,12,Kalibrierung,T_Temperatur,MesaLabs,MP III H Temp Ext,M3T40551ET,B235 0.049A
PKAU_PE,03.06.2026,01.09.2026,90,235.L91.31.010.ST.SI01,Wiegefrequenz,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Schwer, C-Zone, Definitive Absprache mit dem Betrieb notwendig ",Monthly,12,Kalibrierung,S_Drehzahl,GE Healthcare,Mixer20/50,2760495,B235 1.114
PKAU_PE,03.06.2026,01.09.2026,90,235.M01.12.733.PT.PICR12.733-0233,Behälter Druckregelung,1- Qualitätskritisch,Aktiv,1,1,nach goLive direkt im Durchführ-Zeitraum,"Einfach, mobiler Behälter, D-Zone im Lagerraum wenn nicht in Verwendung ",Monthly,12,Kalibrierung,P_Druck,LABOM Mess- und Regeltechnik,Compact CC6010,1113478/02/012,B235 01.051
